interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv,uid,check
2023-08-31,2023-09-01,294.1300048828125,294.1300048828125,294.1300048828125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-01,2023-09-02,292.5299987792969,292.5299987792969,292.5299987792969,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-03,2023-09-04,290.7699890136719,290.7699890136719,290.7699890136719,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-05,2023-09-06,290.9599914550781,290.9599914550781,290.9599914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-07,2023-09-08,293.04998779296875,293.04998779296875,293.04998779296875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-08,2023-09-09,292.30999755859375,292.30999755859375,292.30999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-10,2023-09-11,289.7300109863281,289.7300109863281,289.7300109863281,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-12,2023-09-13,291.9100036621094,291.9100036621094,291.9100036621094,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-14,2023-09-15,292.04998779296875,292.04998779296875,292.04998779296875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-15,2023-09-16,292.2099914550781,292.2099914550781,292.2099914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-16,2023-09-17,289.6199951171875,289.6199951171875,289.6199951171875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-17,2023-09-18,291.3699951171875,291.3699951171875,291.3699951171875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-19,2023-09-20,290.9800109863281,290.9800109863281,290.9800109863281,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-21,2023-09-22,290.8399963378906,290.8399963378906,290.8399963378906,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-23,2023-09-24,291.8599853515625,291.8599853515625,291.8599853515625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-24,2023-09-25,293.3900146484375,293.3900146484375,293.3900146484375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-26,2023-09-27,291.05999755859375,291.05999755859375,291.05999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-28,2023-09-29,290.7900085449219,290.7900085449219,290.7900085449219,0.0,65536,13986,572,30,1429,2654,TRUE
2023-09-30,2023-10-01,292.3999938964844,292.3999938964844,292.3999938964844,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-01,2023-10-02,288.989990234375,288.989990234375,288.989990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-02,2023-10-03,290.2799987792969,290.2799987792969,290.2799987792969,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-03,2023-10-04,290.9599914550781,290.9599914550781,290.9599914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-05,2023-10-06,282.989990234375,282.989990234375,282.989990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-07,2023-10-08,292.4599914550781,292.4599914550781,292.4599914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-09,2023-10-10,288.6300048828125,288.6300048828125,288.6300048828125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-10,2023-10-11,291.3999938964844,291.3999938964844,291.3999938964844,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-12,2023-10-13,290.8999938964844,290.8999938964844,290.8999938964844,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-14,2023-10-15,292.69000244140625,292.69000244140625,292.69000244140625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-16,2023-10-17,289.75,289.75,289.75,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-17,2023-10-18,289.8900146484375,289.8900146484375,289.8900146484375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-18,2023-10-19,288.8900146484375,288.8900146484375,288.8900146484375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-19,2023-10-20,291.7099914550781,291.7099914550781,291.7099914550781,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-23,2023-10-24,290.19000244140625,290.19000244140625,290.19000244140625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-25,2023-10-26,290.67999267578125,290.67999267578125,290.67999267578125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-26,2023-10-27,283.489990234375,283.489990234375,283.489990234375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-28,2023-10-29,288.8599853515625,288.8599853515625,288.8599853515625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-10-30,2023-10-31,288.70001220703125,288.70001220703125,288.70001220703125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-01,2023-11-02,287.260009765625,287.260009765625,287.260009765625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-02,2023-11-03,289.54998779296875,289.54998779296875,289.54998779296875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-03,2023-11-04,290.7900085449219,290.7900085449219,290.7900085449219,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-04,2023-11-05,290.44000244140625,290.44000244140625,290.44000244140625,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-06,2023-11-07,290.9200134277344,290.9200134277344,290.9200134277344,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-08,2023-11-09,292.4200134277344,292.4200134277344,292.4200134277344,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-10,2023-11-11,291.80999755859375,291.80999755859375,291.80999755859375,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-11,2023-11-12,292.7699890136719,292.7699890136719,292.7699890136719,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-13,2023-11-14,291.8399963378906,291.8399963378906,291.8399963378906,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-15,2023-11-16,293.1499938964844,293.1499938964844,293.1499938964844,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-17,2023-11-18,289.82000732421875,289.82000732421875,289.82000732421875,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-18,2023-11-19,291.2200012207031,291.2200012207031,291.2200012207031,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-19,2023-11-20,288.45001220703125,288.45001220703125,288.45001220703125,0.0,65536,13986,572,30,1429,2654,TRUE
2023-11-20,2023-11-21,287.6700134277344,287.6700134277344,287.6700134277344,0.0,65536,13986,572,30,1429,2654,TRUE
