interval_from,interval_to,LST_B0_min,LST_B0_max,LST_B0_mean,LST_B0_stDev,LST_B0_sampleCount,LST_B0_noDataCount,poly_id,landcover,elv,uid,check
2020-06-17,2020-06-18,295.6400146484375,295.6400146484375,295.6400146484375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-18,2020-06-19,295.70001220703125,295.70001220703125,295.70001220703125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-19,2020-06-20,297.739990234375,297.739990234375,297.739990234375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-20,2020-06-21,295.4700012207031,295.4700012207031,295.4700012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-22,2020-06-23,293.2099914550781,293.2099914550781,293.2099914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-24,2020-06-25,295.5,295.5,295.5,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-26,2020-06-27,298.20001220703125,298.20001220703125,298.20001220703125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-27,2020-06-28,296.75,296.75,296.75,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-06-29,2020-06-30,296.7300109863281,296.7300109863281,296.7300109863281,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-01,2020-07-02,289.7699890136719,289.7699890136719,289.7699890136719,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-03,2020-07-04,295.55999755859375,295.55999755859375,295.55999755859375,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-04,2020-07-05,294.20001220703125,294.20001220703125,294.20001220703125,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-05,2020-07-06,296.7099914550781,296.7099914550781,296.7099914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-06,2020-07-07,297.3999938964844,297.3999938964844,297.3999938964844,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-08,2020-07-09,292.1000061035156,292.1000061035156,292.1000061035156,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-10,2020-07-11,296.32000732421875,296.32000732421875,296.32000732421875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-12,2020-07-13,295.4599914550781,295.4599914550781,295.4599914550781,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-13,2020-07-14,299.2200012207031,299.2200012207031,299.2200012207031,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-15,2020-07-16,289.6099853515625,289.6099853515625,289.6099853515625,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-17,2020-07-18,292.5400085449219,292.5400085449219,292.5400085449219,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-19,2020-07-20,294.9100036621094,294.9100036621094,294.9100036621094,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-20,2020-07-21,292.54998779296875,292.54998779296875,292.54998779296875,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
2020-07-21,2020-07-22,291.9200134277344,291.9200134277344,291.9200134277344,0.0,65536,13451,285,30,56,1314,"FALSE, moved"
