"location","index","date","value"
"Las_Brisas","temp_max_C",2008-12-25,26.25
"Las_Brisas","temp_max_C",2008-12-26,25.22
"Las_Brisas","temp_max_C",2008-12-27,25.98
"Las_Brisas","temp_max_C",2008-12-28,25.71
"Las_Brisas","temp_max_C",2008-12-29,26.45
"Las_Brisas","temp_max_C",2008-12-30,27.06
"Las_Brisas","temp_max_C",2008-12-31,25.51
"Las_Brisas","temp_max_C",2009-01-01,26.39
"Las_Brisas","temp_max_C",2009-01-02,25.17
"Las_Brisas","temp_max_C",2009-01-03,26.35
"Las_Brisas","temp_max_C",2009-01-04,25.85
"Las_Brisas","temp_max_C",2009-01-05,27.16
"Las_Brisas","temp_max_C",2009-01-06,27.13
"Las_Brisas","temp_max_C",2009-01-07,26.28
"Las_Brisas","temp_max_C",2009-01-08,25.26
"Las_Brisas","temp_max_C",2009-01-09,26.28
"Las_Brisas","temp_max_C",2009-01-10,27.76
"Las_Brisas","temp_max_C",2009-01-11,27.13
"Las_Brisas","temp_max_C",2009-01-12,27.77
"Las_Brisas","temp_max_C",2009-01-13,26.72
"Las_Brisas","temp_max_C",2009-01-14,26.96
"Las_Brisas","temp_max_C",2009-01-15,26.45
"Las_Brisas","temp_max_C",2009-01-16,25.7
"Las_Brisas","temp_max_C",2009-01-17,26.93
"Las_Brisas","temp_max_C",2009-01-18,28.38
"Las_Brisas","temp_max_C",2009-01-19,26.45
"Las_Brisas","temp_max_C",2009-01-20,24.97
"Las_Brisas","temp_max_C",2009-01-21,24.68
"Las_Brisas","temp_max_C",2009-01-22,24.83
"Las_Brisas","temp_max_C",2009-01-23,27.2
"Las_Brisas","temp_max_C",2009-01-24,27.16
"Las_Brisas","temp_max_C",2009-01-25,27.33
"Las_Brisas","temp_max_C",2009-01-26,26.51
"Las_Brisas","temp_max_C",2009-01-27,26.09
"Las_Brisas","temp_max_C",2009-01-28,28.3
"Las_Brisas","temp_max_C",2009-01-29,25.69
"Las_Brisas","temp_max_C",2009-01-30,26.05
"Las_Brisas","temp_max_C",2009-01-31,26.89
"Las_Brisas","temp_max_C",2009-02-01,28.11
"Las_Brisas","temp_max_C",2009-02-02,27.84
"Las_Brisas","temp_max_C",2009-02-03,28.11
"Las_Brisas","temp_max_C",2009-02-04,27.74
"Las_Brisas","temp_max_C",2009-02-05,24.58
"Las_Brisas","temp_max_C",2009-02-06,29.04
"Las_Brisas","temp_max_C",2009-02-07,29.25
"Las_Brisas","temp_max_C",2009-02-08,27.43
"Las_Brisas","temp_max_C",2009-02-09,27.9
"Las_Brisas","temp_max_C",2009-02-10,28.57
"Las_Brisas","temp_max_C",2009-02-11,28.21
"Las_Brisas","temp_max_C",2009-02-12,29.59
"Las_Brisas","temp_max_C",2009-02-13,30.2
"Las_Brisas","temp_max_C",2009-02-14,29.29
"Las_Brisas","temp_max_C",2009-02-15,27.41
"Las_Brisas","temp_max_C",2009-02-16,26.91
"Las_Brisas","temp_max_C",2009-02-17,28.11
"Las_Brisas","temp_max_C",2009-02-18,26
"Las_Brisas","temp_max_C",2009-02-19,28.18
"Las_Brisas","temp_max_C",2009-02-20,29.15
"Las_Brisas","temp_max_C",2009-02-21,27.21
"Las_Brisas","temp_max_C",2009-02-22,27.58
"Las_Brisas","temp_max_C",2009-02-23,27.03
"Las_Brisas","temp_max_C",2009-02-24,29.65
"Las_Brisas","temp_max_C",2009-02-25,27.84
"Las_Brisas","temp_max_C",2009-02-26,29.29
"Las_Brisas","temp_max_C",2009-02-27,28.41
"Las_Brisas","temp_max_C",2009-02-28,25.22
"Las_Brisas","temp_max_C",2009-03-01,27.84
"Las_Brisas","temp_max_C",2009-03-02,25.58
"Las_Brisas","temp_max_C",2009-03-03,24.79
"Las_Brisas","temp_max_C",2009-03-04,28.55
"Las_Brisas","temp_max_C",2009-03-05,28.7
"Las_Brisas","temp_max_C",2009-03-06,26.19
"Las_Brisas","temp_max_C",2009-03-07,19.8
"Las_Brisas","temp_max_C",2009-03-08,28.07
"Las_Brisas","temp_max_C",2009-03-09,26.72
"Las_Brisas","temp_max_C",2009-03-10,19.94
"Las_Brisas","temp_max_C",2009-03-11,18.18
"Las_Brisas","temp_max_C",2009-03-12,27.06
"Las_Brisas","temp_max_C",2009-03-13,23.31
"Las_Brisas","temp_max_C",2009-03-14,26.62
"Las_Brisas","temp_max_C",2009-03-15,19.68
"Las_Brisas","temp_max_C",2009-03-16,22.2
"Las_Brisas","temp_max_C",2009-03-17,21.46
"Las_Brisas","temp_max_C",2009-03-18,19.13
"Las_Brisas","temp_max_C",2009-03-19,19.53
"Las_Brisas","temp_max_C",2009-03-20,29.42
"Las_Brisas","temp_max_C",2009-03-21,25.62
"Las_Brisas","temp_max_C",2009-03-22,26.69
"Las_Brisas","temp_max_C",2009-03-23,28.98
"Las_Brisas","temp_max_C",2009-03-24,24.43
"Las_Brisas","temp_max_C",2009-03-25,26.36
"Las_Brisas","temp_max_C",2009-03-26,25.98
"Las_Brisas","temp_max_C",2009-03-27,22.95
"Las_Brisas","temp_max_C",2009-03-28,25.93
"Las_Brisas","temp_max_C",2009-03-29,22.81
"Las_Brisas","temp_max_C",2009-06-06,27.94
"Las_Brisas","temp_max_C",2009-06-07,24.67
"Las_Brisas","temp_max_C",2009-06-08,26.53
"Las_Brisas","temp_max_C",2009-06-09,26.93
"Las_Brisas","temp_max_C",2009-06-10,26.77
"Las_Brisas","temp_max_C",2009-06-11,24.4
"Las_Brisas","temp_max_C",2009-06-12,27.24
"Las_Brisas","temp_max_C",2009-06-13,25.7
"Las_Brisas","temp_max_C",2009-06-14,25.26
"Las_Brisas","temp_max_C",2009-06-15,25.63
"Las_Brisas","temp_max_C",2009-06-16,27.57
"Las_Brisas","temp_max_C",2009-06-17,26.67
"Las_Brisas","temp_max_C",2009-06-18,25.74
"Las_Brisas","temp_max_C",2009-06-19,25.66
"Las_Brisas","temp_max_C",2009-06-20,26.46
"Las_Brisas","temp_max_C",2009-06-21,26.43
"Las_Brisas","temp_max_C",2009-06-22,26.76
"Las_Brisas","temp_max_C",2009-06-23,26.7
"Las_Brisas","temp_max_C",2009-06-24,24.77
"Las_Brisas","temp_max_C",2009-06-25,26.03
"Las_Brisas","temp_max_C",2009-06-26,25.9
"Las_Brisas","temp_max_C",2009-06-27,26.34
"Las_Brisas","temp_max_C",2009-06-28,27.06
"Las_Brisas","temp_max_C",2009-06-29,27.56
"Las_Brisas","temp_max_C",2009-06-30,26.18
"Las_Brisas","temp_max_C",2009-07-01,25.9
"Las_Brisas","temp_max_C",2009-07-02,27.5
"Las_Brisas","temp_max_C",2009-07-03,25.54
"Las_Brisas","temp_max_C",2009-07-04,25.94
"Las_Brisas","temp_max_C",2009-07-05,24.5
"Las_Brisas","temp_max_C",2009-07-06,24.2
"Las_Brisas","temp_max_C",2009-07-07,26.7
"Las_Brisas","temp_max_C",2009-07-08,27.01
"Las_Brisas","temp_max_C",2009-07-09,24.8
"Las_Brisas","temp_max_C",2009-07-10,27.18
"Las_Brisas","temp_max_C",2009-07-11,26.98
"Las_Brisas","temp_max_C",2009-07-12,28.54
"Las_Brisas","temp_max_C",2009-07-13,26.8
"Las_Brisas","temp_max_C",2009-07-14,26.48
"Las_Brisas","temp_max_C",2009-07-15,26.72
"Las_Brisas","temp_max_C",2009-07-16,26.44
"Las_Brisas","temp_max_C",2009-07-17,28.37
"Las_Brisas","temp_max_C",2009-07-18,27.68
"Las_Brisas","temp_max_C",2009-07-19,26.61
"Las_Brisas","temp_max_C",2009-07-20,27.18
"Las_Brisas","temp_max_C",2009-07-21,26.48
"Las_Brisas","temp_max_C",2009-07-22,26.74
"Las_Brisas","temp_max_C",2009-07-23,26.04
"Las_Brisas","temp_max_C",2009-07-24,24.9
"Las_Brisas","temp_max_C",2009-07-25,26.34
"Las_Brisas","temp_max_C",2009-07-26,25.61
"Las_Brisas","temp_max_C",2009-07-27,27.64
"Las_Brisas","temp_max_C",2009-07-28,29.01
"Las_Brisas","temp_max_C",2009-07-29,28.88
"Las_Brisas","temp_max_C",2009-07-30,28.01
"Las_Brisas","temp_max_C",2009-07-31,24.78
"Las_Brisas","temp_max_C",2009-08-01,28.08
"Las_Brisas","temp_max_C",2009-08-02,27.9
"Las_Brisas","temp_max_C",2009-08-03,27.95
"Las_Brisas","temp_max_C",2009-08-04,28.48
"Las_Brisas","temp_max_C",2009-08-05,25.52
"Las_Brisas","temp_max_C",2009-08-06,25.28
"Las_Brisas","temp_max_C",2009-08-07,24.8
"Las_Brisas","temp_max_C",2009-08-08,24.01
"Las_Brisas","temp_max_C",2009-08-09,26.48
"Las_Brisas","temp_max_C",2009-08-10,24.14
"Las_Brisas","temp_max_C",2009-08-11,26.48
"Las_Brisas","temp_max_C",2009-08-12,27.25
"Las_Brisas","temp_max_C",2009-08-13,27.45
"Las_Brisas","temp_max_C",2009-08-14,27.28
"Las_Brisas","temp_max_C",2009-08-15,24.54
"Las_Brisas","temp_max_C",2009-08-16,26.34
"Las_Brisas","temp_max_C",2009-08-17,27.21
"Las_Brisas","temp_max_C",2009-08-18,26.41
"Las_Brisas","temp_max_C",2009-08-19,25.62
"Las_Brisas","temp_max_C",2009-08-20,24.75
"Las_Brisas","temp_max_C",2009-08-21,26.44
"Las_Brisas","temp_max_C",2009-08-22,24.77
"Las_Brisas","temp_max_C",2009-08-23,27.38
"Las_Brisas","temp_max_C",2009-08-24,25.28
"Las_Brisas","temp_max_C",2009-08-25,25.77
"Las_Brisas","temp_max_C",2009-08-26,27.15
"Las_Brisas","temp_max_C",2009-08-27,26.48
"Las_Brisas","temp_max_C",2009-08-28,26.98
"Las_Brisas","temp_max_C",2009-08-29,27.28
"Las_Brisas","temp_max_C",2009-08-30,26.34
"Las_Brisas","temp_max_C",2009-08-31,25.58
"Las_Brisas","temp_max_C",2009-09-01,25.25
"Las_Brisas","temp_max_C",2009-09-02,27.14
"Las_Brisas","temp_max_C",2009-09-03,27.31
"Las_Brisas","temp_max_C",2009-09-04,26.68
"Las_Brisas","temp_max_C",2009-09-05,26.95
"Las_Brisas","temp_max_C",2009-09-06,27.85
"Las_Brisas","temp_max_C",2009-09-07,28.25
"Las_Brisas","temp_max_C",2009-09-08,29.01
"Las_Brisas","temp_max_C",2009-09-09,26.88
"Las_Brisas","temp_max_C",2009-09-10,27.18
"Las_Brisas","temp_max_C",2009-09-11,27.01
"Las_Brisas","temp_max_C",2009-09-12,25.64
"Las_Brisas","temp_max_C",2009-09-13,27.15
"Las_Brisas","temp_max_C",2009-09-14,25.84
"Las_Brisas","temp_max_C",2009-09-15,26.68
"Las_Brisas","temp_max_C",2009-09-16,27.51
"Las_Brisas","temp_max_C",2009-09-17,26.41
"Las_Brisas","temp_max_C",2009-09-18,25.22
"Las_Brisas","temp_max_C",2009-09-19,26.68
"Las_Brisas","temp_max_C",2009-09-20,26.45
"Las_Brisas","temp_max_C",2009-09-21,27.82
"Las_Brisas","temp_max_C",2009-09-22,26.05
"Las_Brisas","temp_max_C",2009-09-23,25.98
"Las_Brisas","temp_max_C",2009-09-24,25.57
"Las_Brisas","temp_max_C",2009-09-25,27.28
"Las_Brisas","temp_max_C",2009-09-26,27.55
"Las_Brisas","temp_max_C",2009-09-27,26.35
"Las_Brisas","temp_max_C",2009-09-28,26.88
"Las_Brisas","temp_max_C",2009-09-29,25.28
"Las_Brisas","temp_max_C",2009-09-30,28.92
"Las_Brisas","temp_max_C",2009-10-01,28.89
"Las_Brisas","temp_max_C",2009-10-02,27.11
"Las_Brisas","temp_max_C",2009-10-03,27.51
"Las_Brisas","temp_max_C",2009-10-04,25.26
"Las_Brisas","temp_max_C",2009-10-05,26.38
"Las_Brisas","temp_max_C",2009-10-06,26.01
"Las_Brisas","temp_max_C",2009-10-07,27.15
"Las_Brisas","temp_max_C",2009-10-08,27.85
"Las_Brisas","temp_max_C",2009-10-09,25.12
"Las_Brisas","temp_max_C",2009-10-10,26.39
"Las_Brisas","temp_max_C",2009-10-11,27.21
"Las_Brisas","temp_max_C",2009-10-12,25.35
"Las_Brisas","temp_max_C",2009-10-13,25.78
"Las_Brisas","temp_max_C",2009-10-14,26.25
"Las_Brisas","temp_max_C",2009-10-15,24.68
"Las_Brisas","temp_max_C",2009-10-16,26.91
"Las_Brisas","temp_max_C",2009-10-17,26.44
"Las_Brisas","temp_max_C",2009-10-18,25.84
"Las_Brisas","temp_max_C",2009-10-19,25.01
"Las_Brisas","temp_max_C",2009-10-20,24.95
"Las_Brisas","temp_max_C",2009-10-21,24.71
"Las_Brisas","temp_max_C",2009-10-22,26.75
"Las_Brisas","temp_max_C",2009-10-23,25.61
"Las_Brisas","temp_max_C",2009-10-24,24.47
"Las_Brisas","temp_max_C",2009-10-25,23.31
"Las_Brisas","temp_max_C",2009-10-26,26.24
"Las_Brisas","temp_max_C",2009-10-27,25.81
"Las_Brisas","temp_max_C",2009-10-28,26.04
"Las_Brisas","temp_max_C",2009-10-29,26.34
"Las_Brisas","temp_max_C",2009-10-30,24.95
"Las_Brisas","temp_max_C",2009-10-31,25.95
"Las_Brisas","temp_max_C",2009-11-01,27.51
"Las_Brisas","temp_max_C",2009-11-02,28.12
"Las_Brisas","temp_max_C",2009-11-03,26.78
"Las_Brisas","temp_max_C",2009-11-04,26.14
"Las_Brisas","temp_max_C",2009-11-05,24.5
"Las_Brisas","temp_max_C",2009-11-06,25.24
"Las_Brisas","temp_max_C",2009-11-07,26.14
"Las_Brisas","temp_max_C",2009-11-08,26.44
"Las_Brisas","temp_max_C",2009-11-09,25.24
"Las_Brisas","temp_max_C",2009-11-10,26.58
"Las_Brisas","temp_max_C",2009-11-11,27.72
"Las_Brisas","temp_max_C",2009-11-12,25.91
"Las_Brisas","temp_max_C",2009-11-13,26.58
"Las_Brisas","temp_max_C",2009-11-14,25.38
"Las_Brisas","temp_max_C",2009-11-15,26.48
"Las_Brisas","temp_max_C",2009-11-16,26.41
"Las_Brisas","temp_max_C",2009-11-17,27.01
"Las_Brisas","temp_max_C",2009-11-18,25.15
"Las_Brisas","temp_max_C",2009-11-19,26.74
"Las_Brisas","temp_max_C",2009-11-20,27.85
"Las_Brisas","temp_max_C",2009-11-21,26.64
"Las_Brisas","temp_max_C",2009-11-22,26.28
"Las_Brisas","temp_max_C",2009-11-23,27.68
"Las_Brisas","temp_max_C",2009-11-24,27.05
"Las_Brisas","temp_max_C",2009-11-25,26.18
"Las_Brisas","temp_max_C",2009-11-26,24.61
"Las_Brisas","temp_max_C",2009-11-27,27.25
"Las_Brisas","temp_max_C",2009-11-28,26.59
"Las_Brisas","temp_max_C",2009-11-29,24.38
"Las_Brisas","temp_max_C",2009-11-30,26.78
"Las_Brisas","temp_max_C",2009-12-01,25.78
"Las_Brisas","temp_max_C",2009-12-02,27.45
"Las_Brisas","temp_max_C",2009-12-03,28.32
"Las_Brisas","temp_max_C",2009-12-04,27.41
"Las_Brisas","temp_max_C",2009-12-05,28.72
"Las_Brisas","temp_max_C",2009-12-06,27.51
"Las_Brisas","temp_max_C",2009-12-07,27.56
"Las_Brisas","temp_max_C",2009-12-08,28.35
"Las_Brisas","temp_max_C",2009-12-09,26.11
"Las_Brisas","temp_max_C",2009-12-10,26.14
"Las_Brisas","temp_max_C",2009-12-11,27.21
"Las_Brisas","temp_max_C",2009-12-12,25.81
"Las_Brisas","temp_max_C",2009-12-13,26.21
"Las_Brisas","temp_max_C",2009-12-14,27.22
"Las_Brisas","temp_max_C",2009-12-15,27.72
"Las_Brisas","temp_max_C",2009-12-16,25.68
"Las_Brisas","temp_max_C",2009-12-17,27.31
"Las_Brisas","temp_max_C",2009-12-18,27.38
"Las_Brisas","temp_max_C",2009-12-19,27.28
"Las_Brisas","temp_max_C",2009-12-20,23.86
"Las_Brisas","temp_max_C",2009-12-21,25.68
"Las_Brisas","temp_max_C",2009-12-22,24.14
"Las_Brisas","temp_max_C",2009-12-23,25.77
"Las_Brisas","temp_max_C",2009-12-24,26.48
"Las_Brisas","temp_max_C",2009-12-25,25.95
"Las_Brisas","temp_max_C",2009-12-26,27.62
"Las_Brisas","temp_max_C",2009-12-27,27.25
"Las_Brisas","temp_max_C",2009-12-28,26.15
"Las_Brisas","temp_max_C",2009-12-29,26.04
"Las_Brisas","temp_max_C",2009-12-30,26.95
"Las_Brisas","temp_max_C",2009-12-31,28.28
"Las_Brisas","temp_max_C",2010-01-01,26.58
"Las_Brisas","temp_max_C",2010-01-02,27.65
"Las_Brisas","temp_max_C",2010-01-03,27.28
"Las_Brisas","temp_max_C",2010-01-04,27.65
"Las_Brisas","temp_max_C",2010-01-05,28.22
"Las_Brisas","temp_max_C",2010-01-06,26.78
"Las_Brisas","temp_max_C",2010-01-07,27.72
"Las_Brisas","temp_max_C",2010-01-08,28.79
"Las_Brisas","temp_max_C",2010-01-09,28.58
"Las_Brisas","temp_max_C",2010-01-10,27.75
"Las_Brisas","temp_max_C",2010-01-11,27.98
"Las_Brisas","temp_max_C",2010-01-12,25.81
"Las_Brisas","temp_max_C",2010-01-13,27.68
"Las_Brisas","temp_max_C",2010-01-14,29.88
"Las_Brisas","temp_max_C",2010-01-15,27.92
"Las_Brisas","temp_max_C",2010-01-16,26.98
"Las_Brisas","temp_max_C",2010-01-17,29.34
"Las_Brisas","temp_max_C",2010-01-18,29.61
"Las_Brisas","temp_max_C",2010-01-19,27.71
"Las_Brisas","temp_max_C",2010-01-20,28.71
"Las_Brisas","temp_max_C",2010-01-21,28.51
"Las_Brisas","temp_max_C",2010-01-22,28.47
"Las_Brisas","temp_max_C",2010-01-23,29.34
"Las_Brisas","temp_max_C",2010-01-24,28.05
"Las_Brisas","temp_max_C",2010-01-25,27.31
"Las_Brisas","temp_max_C",2010-01-26,27.58
"Las_Brisas","temp_max_C",2010-01-27,27.81
"Las_Brisas","temp_max_C",2010-01-28,27.94
"Las_Brisas","temp_max_C",2010-01-29,28.75
"Las_Brisas","temp_max_C",2010-01-30,27.68
"Las_Brisas","temp_max_C",2010-01-31,27.64
"Las_Brisas","temp_max_C",2010-02-01,28.47
"Las_Brisas","temp_max_C",2010-02-02,30.35
"Las_Brisas","temp_max_C",2010-02-03,30.28
"Las_Brisas","temp_max_C",2010-02-04,30.75
"Las_Brisas","temp_max_C",2010-02-05,28.84
"Las_Brisas","temp_max_C",2010-02-06,28.61
"Las_Brisas","temp_max_C",2010-02-07,27.75
"Las_Brisas","temp_max_C",2010-02-08,26.78
"Las_Brisas","temp_max_C",2010-02-09,26.21
"Las_Brisas","temp_max_C",2010-02-10,28.91
"Las_Brisas","temp_max_C",2010-02-11,30.75
"Las_Brisas","temp_max_C",2010-02-12,29.65
"Las_Brisas","temp_max_C",2010-02-13,29.38
"Las_Brisas","temp_max_C",2010-02-14,28.52
"Las_Brisas","temp_max_C",2010-02-15,25.38
"Las_Brisas","temp_max_C",2010-02-16,27.68
"Las_Brisas","temp_max_C",2010-02-17,27.88
"Las_Brisas","temp_max_C",2010-02-18,27.95
"Las_Brisas","temp_max_C",2010-02-19,29.28
"Las_Brisas","temp_max_C",2010-02-20,30.15
"Las_Brisas","temp_max_C",2010-02-21,28.75
"Las_Brisas","temp_max_C",2010-02-22,28.82
"Las_Brisas","temp_max_C",2010-02-23,28.99
"Las_Brisas","temp_max_C",2010-02-24,28.22
"Las_Brisas","temp_max_C",2010-02-25,28.42
"Las_Brisas","temp_max_C",2010-02-26,27.68
"Las_Brisas","temp_max_C",2010-02-27,25.94
"Las_Brisas","temp_max_C",2010-02-28,27.55
"Las_Brisas","temp_max_C",2010-03-01,28.02
"Las_Brisas","temp_max_C",2010-03-02,26.74
"Las_Brisas","temp_max_C",2010-03-03,28.02
"Las_Brisas","temp_max_C",2010-03-04,27.75
"Las_Brisas","temp_max_C",2010-03-05,27.75
"Las_Brisas","temp_max_C",2010-03-06,29.56
"Las_Brisas","temp_max_C",2010-03-07,28.75
"Las_Brisas","temp_max_C",2010-03-08,29.29
"Las_Brisas","temp_max_C",2010-03-09,29.59
"Las_Brisas","temp_max_C",2010-03-10,28.72
"Las_Brisas","temp_max_C",2010-03-11,28.49
"Las_Brisas","temp_max_C",2010-03-12,27.82
"Las_Brisas","temp_max_C",2010-03-13,29.46
"Las_Brisas","temp_max_C",2010-03-14,27.65
"Las_Brisas","temp_max_C",2010-03-15,28.32
"Las_Brisas","temp_max_C",2010-03-16,27.88
"Las_Brisas","temp_max_C",2010-03-17,28.32
"Las_Brisas","temp_max_C",2010-03-18,28.75
"Las_Brisas","temp_max_C",2010-03-19,28.92
"Las_Brisas","temp_max_C",2010-03-20,28.99
"Las_Brisas","temp_max_C",2010-03-21,27.55
"Las_Brisas","temp_max_C",2010-03-22,28.32
"Las_Brisas","temp_max_C",2010-03-23,28.25
"Las_Brisas","temp_max_C",2010-03-24,28.55
"Las_Brisas","temp_max_C",2010-03-25,29.22
"Las_Brisas","temp_max_C",2010-03-26,28.69
"Las_Brisas","temp_max_C",2010-03-27,29.15
"Las_Brisas","temp_max_C",2010-03-28,29.02
"Las_Brisas","temp_max_C",2010-03-29,28.79
"Las_Brisas","temp_max_C",2010-03-30,29.92
"Las_Brisas","temp_max_C",2010-03-31,28.65
"Las_Brisas","temp_max_C",2010-04-01,27.78
"Las_Brisas","temp_max_C",2010-04-02,29.39
"Las_Brisas","temp_max_C",2010-04-03,28.38
"Las_Brisas","temp_max_C",2010-04-04,27.35
"Las_Brisas","temp_max_C",2010-04-05,27.25
"Las_Brisas","temp_max_C",2010-04-06,29.19
"Las_Brisas","temp_max_C",2010-04-07,27.21
"Las_Brisas","temp_max_C",2010-04-08,28.35
"Las_Brisas","temp_max_C",2010-04-09,27.82
"Las_Brisas","temp_max_C",2010-04-10,28.38
"Las_Brisas","temp_max_C",2010-04-11,27.72
"Las_Brisas","temp_max_C",2010-04-12,27.58
"Las_Brisas","temp_max_C",2010-04-13,27.08
"Las_Brisas","temp_max_C",2010-04-14,24.55
"Las_Brisas","temp_max_C",2010-04-15,27.92
"Las_Brisas","temp_max_C",2010-04-16,27.51
"Las_Brisas","temp_max_C",2010-04-17,28.08
"Las_Brisas","temp_max_C",2010-04-18,28.59
"Las_Brisas","temp_max_C",2010-04-19,27.75
"Las_Brisas","temp_max_C",2010-04-20,27.55
"Las_Brisas","temp_max_C",2010-04-21,28.18
"Las_Brisas","temp_max_C",2010-04-22,27.08
"Las_Brisas","temp_max_C",2010-04-23,29.79
"Las_Brisas","temp_max_C",2010-04-24,28.65
"Las_Brisas","temp_max_C",2010-04-25,27.18
"Las_Brisas","temp_max_C",2010-04-26,27.05
"Las_Brisas","temp_max_C",2010-04-27,27.51
"Las_Brisas","temp_max_C",2010-04-28,26.31
"Las_Brisas","temp_max_C",2010-04-29,27.85
"Las_Brisas","temp_max_C",2010-04-30,26.26
"Las_Brisas","temp_max_C",2010-05-01,26.85
"Las_Brisas","temp_max_C",2010-05-02,25.99
"Las_Brisas","temp_max_C",2010-05-03,28.12
"Las_Brisas","temp_max_C",2010-05-04,26.71
"Las_Brisas","temp_max_C",2010-05-05,26.61
"Las_Brisas","temp_max_C",2010-05-06,27.48
"Las_Brisas","temp_max_C",2010-05-07,27.45
"Las_Brisas","temp_max_C",2010-05-08,28.25
"Las_Brisas","temp_max_C",2010-05-09,27.62
"Las_Brisas","temp_max_C",2010-05-10,29.32
"Las_Brisas","temp_max_C",2010-05-11,29.46
"Las_Brisas","temp_max_C",2010-05-12,28.08
"Las_Brisas","temp_max_C",2010-05-13,27.68
"Las_Brisas","temp_max_C",2010-05-14,27.55
"Las_Brisas","temp_max_C",2010-05-15,25.35
"Las_Brisas","temp_max_C",2010-05-16,26.12
"Las_Brisas","temp_max_C",2010-05-17,26.92
"Las_Brisas","temp_max_C",2010-05-18,27.85
"Las_Brisas","temp_max_C",2010-05-19,29.29
"Las_Brisas","temp_max_C",2010-05-20,26.98
"Las_Brisas","temp_max_C",2010-05-21,23.26
"Las_Brisas","temp_max_C",2010-05-22,26.09
"Las_Brisas","temp_max_C",2010-05-23,26.54
"Las_Brisas","temp_max_C",2010-05-24,27.08
"Las_Brisas","temp_max_C",2010-05-25,24.86
"Las_Brisas","temp_max_C",2010-05-26,24.75
"Las_Brisas","temp_max_C",2010-05-27,24.19
"Las_Brisas","temp_max_C",2010-05-28,24.85
"Las_Brisas","temp_max_C",2010-05-29,28.05
"Las_Brisas","temp_max_C",2010-05-30,27.58
"Las_Brisas","temp_max_C",2010-05-31,27.42
"Las_Brisas","temp_max_C",2010-06-01,26.65
"Las_Brisas","temp_max_C",2010-06-02,25.52
"Las_Brisas","temp_max_C",2010-06-03,26.02
"Las_Brisas","temp_max_C",2010-06-04,26.52
"Las_Brisas","temp_max_C",2010-06-05,27.35
"Las_Brisas","temp_max_C",2010-06-06,26.95
"Las_Brisas","temp_max_C",2010-06-07,27.22
"Las_Brisas","temp_max_C",2010-06-08,25.82
"Las_Brisas","temp_max_C",2010-06-09,26.55
"Las_Brisas","temp_max_C",2010-06-10,24.72
"Las_Brisas","temp_max_C",2010-06-11,25.75
"Las_Brisas","temp_max_C",2010-06-12,27.38
"Las_Brisas","temp_max_C",2010-06-13,26.76
"Las_Brisas","temp_max_C",2010-06-14,26.75
"Las_Brisas","temp_max_C",2010-06-15,26.61
"Las_Brisas","temp_max_C",2010-06-16,26.55
"Las_Brisas","temp_max_C",2010-06-17,23.82
"Las_Brisas","temp_max_C",2010-06-18,24.78
"Las_Brisas","temp_max_C",2010-06-19,26.22
"Las_Brisas","temp_max_C",2010-06-20,25.12
"Las_Brisas","temp_max_C",2010-06-21,24.81
"Las_Brisas","temp_max_C",2010-06-22,25.12
"Las_Brisas","temp_max_C",2010-06-23,24.72
"Las_Brisas","temp_max_C",2010-06-24,26.29
"Las_Brisas","temp_max_C",2010-06-25,27.76
"Las_Brisas","temp_max_C",2010-06-26,25.15
"Las_Brisas","temp_max_C",2010-06-27,26.75
"Las_Brisas","temp_max_C",2010-06-28,24.22
"Las_Brisas","temp_max_C",2010-06-29,24.13
"Las_Brisas","temp_max_C",2010-06-30,26.98
"Las_Brisas","temp_max_C",2010-07-01,25.68
"Las_Brisas","temp_max_C",2010-07-02,26.69
"Las_Brisas","temp_max_C",2010-07-03,26.35
"Las_Brisas","temp_max_C",2010-07-04,24.71
"Las_Brisas","temp_max_C",2010-07-05,26.76
"Las_Brisas","temp_max_C",2010-07-06,26.26
"Las_Brisas","temp_max_C",2010-07-07,24.45
"Las_Brisas","temp_max_C",2010-07-08,26.49
"Las_Brisas","temp_max_C",2010-07-09,26.61
"Las_Brisas","temp_max_C",2010-07-10,25.06
"Las_Brisas","temp_max_C",2010-07-11,25.49
"Las_Brisas","temp_max_C",2010-07-12,25.08
"Las_Brisas","temp_max_C",2010-07-13,22.02
"Las_Brisas","temp_max_C",2010-07-14,24.72
"Las_Brisas","temp_max_C",2010-07-15,24.15
"Las_Brisas","temp_max_C",2010-07-16,23.72
"Las_Brisas","temp_max_C",2010-07-17,24.27
"Las_Brisas","temp_max_C",2010-07-18,25.55
"Las_Brisas","temp_max_C",2010-07-19,24.75
"Las_Brisas","temp_max_C",2010-07-20,26.75
"Las_Brisas","temp_max_C",2010-07-21,27.69
"Las_Brisas","temp_max_C",2010-07-22,24.82
"Las_Brisas","temp_max_C",2010-07-23,26.92
"Las_Brisas","temp_max_C",2010-07-24,26.79
"Las_Brisas","temp_max_C",2010-07-25,26.19
"Las_Brisas","temp_max_C",2010-07-26,26.62
"Las_Brisas","temp_max_C",2010-07-27,25.72
"Las_Brisas","temp_max_C",2010-07-28,25.07
"Las_Brisas","temp_max_C",2010-07-29,23.49
"Las_Brisas","temp_max_C",2010-07-30,25.89
"Las_Brisas","temp_max_C",2010-07-31,25.76
"Las_Brisas","temp_max_C",2010-08-01,23.65
"Las_Brisas","temp_max_C",2010-08-02,24.92
