interval_from,interval_to,LST,land_type,Id,land_type_label
2023-04-29,2023-04-30,306.8500061035156,30,Site-395,low_vegetation
2023-04-30,2023-05-01,302.8900146484375,30,Site-395,low_vegetation
2023-05-01,2023-05-02,306.4700012207031,30,Site-395,low_vegetation
2023-05-02,2023-05-03,308.79998779296875,30,Site-395,low_vegetation
2023-05-04,2023-05-05,310.5,30,Site-395,low_vegetation
2023-05-06,2023-05-07,308.9100036621094,30,Site-395,low_vegetation
2023-05-08,2023-05-09,309.8900146484375,30,Site-395,low_vegetation
2023-05-09,2023-05-10,307.5,30,Site-395,low_vegetation
2023-05-11,2023-05-12,308.95001220703125,30,Site-395,low_vegetation
2023-05-13,2023-05-14,308.69000244140625,30,Site-395,low_vegetation
2023-05-15,2023-05-16,302.57000732421875,30,Site-395,low_vegetation
2023-05-16,2023-05-17,301.45001220703125,30,Site-395,low_vegetation
2023-05-17,2023-05-18,307.6300048828125,30,Site-395,low_vegetation
2023-05-18,2023-05-19,308.5299987792969,30,Site-395,low_vegetation
2023-05-20,2023-05-21,306.239990234375,30,Site-395,low_vegetation
2023-05-22,2023-05-23,302.3099975585937,30,Site-395,low_vegetation
2023-05-24,2023-05-25,303.9200134277344,30,Site-395,low_vegetation
2023-05-25,2023-05-26,301.5299987792969,30,Site-395,low_vegetation
2023-05-27,2023-05-28,305.4700012207031,30,Site-395,low_vegetation
2023-05-29,2023-05-30,300.6600036621094,30,Site-395,low_vegetation
2023-05-31,2023-06-01,299.8800048828125,30,Site-395,low_vegetation
2023-06-01,2023-06-02,303.489990234375,30,Site-395,low_vegetation
2023-06-02,2023-06-03,305.0299987792969,30,Site-395,low_vegetation
2023-06-03,2023-06-04,305.5299987792969,30,Site-395,low_vegetation
2023-06-05,2023-06-06,304.0400085449219,30,Site-395,low_vegetation
2023-06-07,2023-06-08,299.9599914550781,30,Site-395,low_vegetation
2023-06-09,2023-06-10,304.1199951171875,30,Site-395,low_vegetation
2023-06-10,2023-06-11,304.0599975585937,30,Site-395,low_vegetation
2023-06-12,2023-06-13,307.5400085449219,30,Site-395,low_vegetation
2023-06-14,2023-06-15,302.5799865722656,30,Site-395,low_vegetation
2023-06-16,2023-06-17,300.8699951171875,30,Site-395,low_vegetation
2023-06-17,2023-06-18,304.32000732421875,30,Site-395,low_vegetation
2023-06-18,2023-06-19,304.8599853515625,30,Site-395,low_vegetation
2023-06-19,2023-06-20,303.8599853515625,30,Site-395,low_vegetation
2023-06-21,2023-06-22,299.25,30,Site-395,low_vegetation
2023-06-23,2023-06-24,301.7699890136719,30,Site-395,low_vegetation
2023-06-25,2023-06-26,301.1199951171875,30,Site-395,low_vegetation
2023-06-26,2023-06-27,299.3599853515625,30,Site-395,low_vegetation
2023-06-28,2023-06-29,305.0199890136719,30,Site-395,low_vegetation
2023-06-30,2023-07-01,305.8800048828125,30,Site-395,low_vegetation
2023-07-02,2023-07-03,300.1700134277344,30,Site-395,low_vegetation
2023-07-03,2023-07-04,301.8299865722656,30,Site-395,low_vegetation
2023-07-04,2023-07-05,305.6400146484375,30,Site-395,low_vegetation
2023-07-05,2023-07-06,301.3500061035156,30,Site-395,low_vegetation
2023-07-07,2023-07-08,300.79998779296875,30,Site-395,low_vegetation
2023-07-09,2023-07-10,303.1400146484375,30,Site-395,low_vegetation
2023-07-11,2023-07-12,303.8800048828125,30,Site-395,low_vegetation
2023-07-12,2023-07-13,304.4800109863281,30,Site-395,low_vegetation
2023-07-14,2023-07-15,303.8299865722656,30,Site-395,low_vegetation
2023-07-16,2023-07-17,299.79998779296875,30,Site-395,low_vegetation
2023-07-18,2023-07-19,304.1600036621094,30,Site-395,low_vegetation
2023-07-19,2023-07-20,306.75,30,Site-395,low_vegetation
2023-07-20,2023-07-21,308.5400085449219,30,Site-395,low_vegetation
2023-07-21,2023-07-22,307.239990234375,30,Site-395,low_vegetation
2023-07-23,2023-07-24,302.4100036621094,30,Site-395,low_vegetation
2023-07-25,2023-07-26,301.5299987792969,30,Site-395,low_vegetation
2023-07-27,2023-07-28,305.69000244140625,30,Site-395,low_vegetation
2023-07-28,2023-07-29,303.9200134277344,30,Site-395,low_vegetation
2023-07-30,2023-07-31,303.1199951171875,30,Site-395,low_vegetation
2023-08-01,2023-08-02,301.2300109863281,30,Site-395,low_vegetation
2023-08-03,2023-08-04,306.44000244140625,30,Site-395,low_vegetation
2023-08-04,2023-08-05,307.4800109863281,30,Site-395,low_vegetation
2023-08-05,2023-08-06,308.8399963378906,30,Site-395,low_vegetation
2023-08-06,2023-08-07,303.1400146484375,30,Site-395,low_vegetation
2023-08-08,2023-08-09,303.5599975585937,30,Site-395,low_vegetation
2023-08-10,2023-08-11,303.3900146484375,30,Site-395,low_vegetation
2023-08-12,2023-08-13,306.04998779296875,30,Site-395,low_vegetation
2023-08-13,2023-08-14,301.17999267578125,30,Site-395,low_vegetation
2023-08-15,2023-08-16,305.6199951171875,30,Site-395,low_vegetation
2023-08-17,2023-08-18,302.1600036621094,30,Site-395,low_vegetation
2023-08-19,2023-08-20,307.0,30,Site-395,low_vegetation
2023-08-20,2023-08-21,305.8699951171875,30,Site-395,low_vegetation
2023-08-21,2023-08-22,294.4100036621094,30,Site-395,low_vegetation
2023-08-22,2023-08-23,297.5199890136719,30,Site-395,low_vegetation
2023-08-24,2023-08-25,304.3900146484375,30,Site-395,low_vegetation
2023-08-26,2023-08-27,307.9200134277344,30,Site-395,low_vegetation
2023-08-28,2023-08-29,302.4800109863281,30,Site-395,low_vegetation
2023-08-29,2023-08-30,307.6300048828125,30,Site-395,low_vegetation
2023-08-31,2023-09-01,302.6099853515625,30,Site-395,low_vegetation
2023-09-02,2023-09-03,307.1300048828125,30,Site-395,low_vegetation
2023-09-04,2023-09-05,299.8599853515625,30,Site-395,low_vegetation
2023-09-05,2023-09-06,308.4100036621094,30,Site-395,low_vegetation
2023-09-06,2023-09-07,308.739990234375,30,Site-395,low_vegetation
2023-09-07,2023-09-08,298.44000244140625,30,Site-395,low_vegetation
2023-09-09,2023-09-10,307.2900085449219,30,Site-395,low_vegetation
2023-09-11,2023-09-12,306.3800048828125,30,Site-395,low_vegetation
2023-09-13,2023-09-14,309.0599975585937,30,Site-395,low_vegetation
2023-09-14,2023-09-15,305.1700134277344,30,Site-395,low_vegetation
2023-09-16,2023-09-17,305.4700012207031,30,Site-395,low_vegetation
2023-09-18,2023-09-19,306.4800109863281,30,Site-395,low_vegetation
2023-09-20,2023-09-21,304.3800048828125,30,Site-395,low_vegetation
2023-09-21,2023-09-22,306.0,30,Site-395,low_vegetation
2023-09-22,2023-09-23,309.9599914550781,30,Site-395,low_vegetation
2023-09-23,2023-09-24,302.8900146484375,30,Site-395,low_vegetation
2023-09-25,2023-09-26,304.7799987792969,30,Site-395,low_vegetation
2023-09-27,2023-09-28,300.3800048828125,30,Site-395,low_vegetation
2023-09-29,2023-09-30,307.0400085449219,30,Site-395,low_vegetation
2023-09-30,2023-10-01,305.0899963378906,30,Site-395,low_vegetation
2023-10-02,2023-10-03,304.760009765625,30,Site-395,low_vegetation
2023-10-04,2023-10-05,304.260009765625,30,Site-395,low_vegetation
2023-10-06,2023-10-07,305.79998779296875,30,Site-395,low_vegetation
2023-10-07,2023-10-08,296.3999938964844,30,Site-395,low_vegetation
2023-10-08,2023-10-09,304.17999267578125,30,Site-395,low_vegetation
2023-10-09,2023-10-10,305.8699951171875,30,Site-395,low_vegetation
2023-10-11,2023-10-12,302.2300109863281,30,Site-395,low_vegetation
2023-10-13,2023-10-14,301.3999938964844,30,Site-395,low_vegetation
2023-10-15,2023-10-16,299.4700012207031,30,Site-395,low_vegetation
2023-10-16,2023-10-17,304.19000244140625,30,Site-395,low_vegetation
2023-10-18,2023-10-19,303.42999267578125,30,Site-395,low_vegetation
2023-10-20,2023-10-21,301.7799987792969,30,Site-395,low_vegetation
2023-10-22,2023-10-23,305.0599975585937,30,Site-395,low_vegetation
2023-10-23,2023-10-24,301.7300109863281,30,Site-395,low_vegetation
2023-10-24,2023-10-25,301.2699890136719,30,Site-395,low_vegetation
2023-10-25,2023-10-26,301.6199951171875,30,Site-395,low_vegetation
2023-10-27,2023-10-28,299.2699890136719,30,Site-395,low_vegetation
2023-10-29,2023-10-30,302.6099853515625,30,Site-395,low_vegetation
2023-10-31,2023-11-01,301.04998779296875,30,Site-395,low_vegetation
2023-11-01,2023-11-02,304.8900146484375,30,Site-395,low_vegetation
2023-11-03,2023-11-04,301.75,30,Site-395,low_vegetation
2023-11-05,2023-11-06,304.44000244140625,30,Site-395,low_vegetation
2023-11-07,2023-11-08,304.9700012207031,30,Site-395,low_vegetation
2023-11-08,2023-11-09,305.70001220703125,30,Site-395,low_vegetation
2023-11-09,2023-11-10,305.7900085449219,30,Site-395,low_vegetation
2023-11-10,2023-11-11,305.3500061035156,30,Site-395,low_vegetation
2023-11-12,2023-11-13,304.5899963378906,30,Site-395,low_vegetation
2023-11-14,2023-11-15,300.6499938964844,30,Site-395,low_vegetation
2023-11-16,2023-11-17,302.7099914550781,30,Site-395,low_vegetation
2023-11-17,2023-11-18,298.739990234375,30,Site-395,low_vegetation
2023-11-19,2023-11-20,302.489990234375,30,Site-395,low_vegetation
2023-11-21,2023-11-22,303.7200012207031,30,Site-395,low_vegetation
2023-11-23,2023-11-24,304.010009765625,30,Site-395,low_vegetation
2023-11-24,2023-11-25,303.5400085449219,30,Site-395,low_vegetation
2023-11-25,2023-11-26,305.1700134277344,30,Site-395,low_vegetation
2023-11-26,2023-11-27,305.3900146484375,30,Site-395,low_vegetation
2023-11-28,2023-11-29,304.5299987792969,30,Site-395,low_vegetation
2023-11-30,2023-12-01,305.9800109863281,30,Site-395,low_vegetation
2023-12-02,2023-12-03,307.4800109863281,30,Site-395,low_vegetation
2023-12-03,2023-12-04,307.95001220703125,30,Site-395,low_vegetation
2023-12-05,2023-12-06,307.42999267578125,30,Site-395,low_vegetation
2023-12-07,2023-12-08,306.5400085449219,30,Site-395,low_vegetation
2023-12-09,2023-12-10,307.4800109863281,30,Site-395,low_vegetation
2023-12-10,2023-12-11,307.2799987792969,30,Site-395,low_vegetation
2023-12-11,2023-12-12,308.3900146484375,30,Site-395,low_vegetation
2023-12-12,2023-12-13,308.1199951171875,30,Site-395,low_vegetation
2023-12-14,2023-12-15,307.6400146484375,30,Site-395,low_vegetation
2023-12-16,2023-12-17,305.1300048828125,30,Site-395,low_vegetation
2023-12-18,2023-12-19,306.7699890136719,30,Site-395,low_vegetation
2023-12-19,2023-12-20,307.20001220703125,30,Site-395,low_vegetation
2023-12-21,2023-12-22,308.17999267578125,30,Site-395,low_vegetation
2023-12-23,2023-12-24,307.3999938964844,30,Site-395,low_vegetation
2023-12-25,2023-12-26,306.739990234375,30,Site-395,low_vegetation
2023-12-26,2023-12-27,304.6700134277344,30,Site-395,low_vegetation
2023-12-27,2023-12-28,303.1700134277344,30,Site-395,low_vegetation
2023-12-28,2023-12-29,301.3299865722656,30,Site-395,low_vegetation
2023-12-30,2023-12-31,302.1600036621094,30,Site-395,low_vegetation
2023-04-02,2023-04-03,312.9599914550781,30,Site-396,low_vegetation
2023-04-04,2023-04-05,312.94000244140625,30,Site-396,low_vegetation
2023-04-06,2023-04-07,310.1099853515625,30,Site-396,low_vegetation
2023-04-07,2023-04-08,309.8099975585937,30,Site-396,low_vegetation
2023-04-09,2023-04-10,313.1600036621094,30,Site-396,low_vegetation
2023-04-11,2023-04-12,312.6099853515625,30,Site-396,low_vegetation
2023-04-13,2023-04-14,312.7200012207031,30,Site-396,low_vegetation
2023-04-14,2023-04-15,310.3800048828125,30,Site-396,low_vegetation
2023-04-15,2023-04-16,310.9800109863281,30,Site-396,low_vegetation
2023-04-16,2023-04-17,312.0899963378906,30,Site-396,low_vegetation
2023-04-18,2023-04-19,310.8099975585937,30,Site-396,low_vegetation
2023-04-20,2023-04-21,313.6700134277344,30,Site-396,low_vegetation
2023-04-22,2023-04-23,309.25,30,Site-396,low_vegetation
2023-04-23,2023-04-24,311.3599853515625,30,Site-396,low_vegetation
2023-04-25,2023-04-26,312.6600036621094,30,Site-396,low_vegetation
2023-04-27,2023-04-28,312.2099914550781,30,Site-396,low_vegetation
2023-04-29,2023-04-30,309.3500061035156,30,Site-396,low_vegetation
2023-04-30,2023-05-01,311.1600036621094,30,Site-396,low_vegetation
2023-05-01,2023-05-02,309.75,30,Site-396,low_vegetation
2023-05-02,2023-05-03,314.95001220703125,30,Site-396,low_vegetation
2023-05-04,2023-05-05,317.6000061035156,30,Site-396,low_vegetation
2023-05-06,2023-05-07,313.5199890136719,30,Site-396,low_vegetation
2023-05-08,2023-05-09,311.44000244140625,30,Site-396,low_vegetation
2023-05-09,2023-05-10,316.8500061035156,30,Site-396,low_vegetation
2023-05-11,2023-05-12,314.3399963378906,30,Site-396,low_vegetation
2023-05-13,2023-05-14,314.7099914550781,30,Site-396,low_vegetation
2023-05-15,2023-05-16,308.42999267578125,30,Site-396,low_vegetation
2023-05-16,2023-05-17,305.2900085449219,30,Site-396,low_vegetation
2023-05-17,2023-05-18,310.2099914550781,30,Site-396,low_vegetation
2023-05-18,2023-05-19,313.9200134277344,30,Site-396,low_vegetation
2023-05-20,2023-05-21,306.95001220703125,30,Site-396,low_vegetation
2023-05-22,2023-05-23,305.92999267578125,30,Site-396,low_vegetation
2023-05-24,2023-05-25,308.5799865722656,30,Site-396,low_vegetation
2023-05-25,2023-05-26,308.5599975585937,30,Site-396,low_vegetation
2023-05-27,2023-05-28,311.8099975585937,30,Site-396,low_vegetation
2023-05-29,2023-05-30,307.9700012207031,30,Site-396,low_vegetation
2023-05-31,2023-06-01,308.739990234375,30,Site-396,low_vegetation
2023-06-01,2023-06-02,307.9700012207031,30,Site-396,low_vegetation
2023-06-02,2023-06-03,306.1300048828125,30,Site-396,low_vegetation
2023-06-03,2023-06-04,310.94000244140625,30,Site-396,low_vegetation
2023-06-05,2023-06-06,310.0599975585937,30,Site-396,low_vegetation
2023-06-07,2023-06-08,309.44000244140625,30,Site-396,low_vegetation
2023-06-09,2023-06-10,305.7900085449219,30,Site-396,low_vegetation
2023-06-10,2023-06-11,308.8399963378906,30,Site-396,low_vegetation
2023-06-12,2023-06-13,312.4599914550781,30,Site-396,low_vegetation
2023-06-14,2023-06-15,308.07000732421875,30,Site-396,low_vegetation
2023-06-16,2023-06-17,305.7900085449219,30,Site-396,low_vegetation
2023-06-17,2023-06-18,309.1000061035156,30,Site-396,low_vegetation
2023-06-18,2023-06-19,309.3599853515625,30,Site-396,low_vegetation
2023-06-19,2023-06-20,312.94000244140625,30,Site-396,low_vegetation
2023-06-21,2023-06-22,308.8800048828125,30,Site-396,low_vegetation
2023-06-23,2023-06-24,306.6199951171875,30,Site-396,low_vegetation
2023-06-25,2023-06-26,304.57000732421875,30,Site-396,low_vegetation
2023-06-26,2023-06-27,307.0400085449219,30,Site-396,low_vegetation
2023-06-28,2023-06-29,313.4599914550781,30,Site-396,low_vegetation
2023-06-30,2023-07-01,309.2099914550781,30,Site-396,low_vegetation
2023-07-02,2023-07-03,303.3800048828125,30,Site-396,low_vegetation
2023-07-03,2023-07-04,308.5,30,Site-396,low_vegetation
2023-07-04,2023-07-05,309.54998779296875,30,Site-396,low_vegetation
2023-07-05,2023-07-06,298.760009765625,30,Site-396,low_vegetation
2023-07-07,2023-07-08,306.4800109863281,30,Site-396,low_vegetation
2023-07-09,2023-07-10,310.3500061035156,30,Site-396,low_vegetation
2023-07-11,2023-07-12,307.1499938964844,30,Site-396,low_vegetation
2023-07-12,2023-07-13,311.510009765625,30,Site-396,low_vegetation
2023-07-14,2023-07-15,306.17999267578125,30,Site-396,low_vegetation
2023-07-16,2023-07-17,307.69000244140625,30,Site-396,low_vegetation
2023-07-18,2023-07-19,307.8800048828125,30,Site-396,low_vegetation
2023-07-19,2023-07-20,311.20001220703125,30,Site-396,low_vegetation
2023-07-20,2023-07-21,309.5400085449219,30,Site-396,low_vegetation
2023-07-21,2023-07-22,310.42999267578125,30,Site-396,low_vegetation
2023-07-23,2023-07-24,306.17999267578125,30,Site-396,low_vegetation
2023-07-25,2023-07-26,302.260009765625,30,Site-396,low_vegetation
2023-07-27,2023-07-28,307.0899963378906,30,Site-396,low_vegetation
2023-07-28,2023-07-29,309.6000061035156,30,Site-396,low_vegetation
2023-07-30,2023-07-31,306.70001220703125,30,Site-396,low_vegetation
2023-08-01,2023-08-02,306.70001220703125,30,Site-396,low_vegetation
2023-08-03,2023-08-04,308.4800109863281,30,Site-396,low_vegetation
2023-08-04,2023-08-05,311.260009765625,30,Site-396,low_vegetation
2023-08-05,2023-08-06,309.6499938964844,30,Site-396,low_vegetation
2023-08-06,2023-08-07,306.5199890136719,30,Site-396,low_vegetation
2023-08-08,2023-08-09,307.2200012207031,30,Site-396,low_vegetation
2023-08-10,2023-08-11,308.0400085449219,30,Site-396,low_vegetation
2023-08-12,2023-08-13,306.0899963378906,30,Site-396,low_vegetation
2023-08-13,2023-08-14,306.17999267578125,30,Site-396,low_vegetation
2023-08-15,2023-08-16,306.0299987792969,30,Site-396,low_vegetation
2023-08-17,2023-08-18,307.3500061035156,30,Site-396,low_vegetation
2023-08-19,2023-08-20,306.70001220703125,30,Site-396,low_vegetation
2023-08-20,2023-08-21,305.7799987792969,30,Site-396,low_vegetation
2023-08-21,2023-08-22,299.20001220703125,30,Site-396,low_vegetation
2023-08-22,2023-08-23,301.760009765625,30,Site-396,low_vegetation
2023-08-24,2023-08-25,311.45001220703125,30,Site-396,low_vegetation
2023-08-26,2023-08-27,308.8599853515625,30,Site-396,low_vegetation
2023-08-28,2023-08-29,308.5400085449219,30,Site-396,low_vegetation
2023-08-29,2023-08-30,310.8599853515625,30,Site-396,low_vegetation
2023-08-31,2023-09-01,306.6199951171875,30,Site-396,low_vegetation
2023-09-02,2023-09-03,308.8099975585937,30,Site-396,low_vegetation
2023-09-04,2023-09-05,304.92999267578125,30,Site-396,low_vegetation
2023-09-05,2023-09-06,310.8099975585937,30,Site-396,low_vegetation
2023-09-06,2023-09-07,308.3299865722656,30,Site-396,low_vegetation
2023-09-07,2023-09-08,293.5899963378906,30,Site-396,low_vegetation
2023-09-09,2023-09-10,303.7300109863281,30,Site-396,low_vegetation
2023-09-11,2023-09-12,308.9800109863281,30,Site-396,low_vegetation
2023-09-13,2023-09-14,308.239990234375,30,Site-396,low_vegetation
2023-09-14,2023-09-15,307.04998779296875,30,Site-396,low_vegetation
2023-09-16,2023-09-17,306.7799987792969,30,Site-396,low_vegetation
2023-09-18,2023-09-19,309.7900085449219,30,Site-396,low_vegetation
2023-09-20,2023-09-21,305.44000244140625,30,Site-396,low_vegetation
2023-09-21,2023-09-22,309.04998779296875,30,Site-396,low_vegetation
2023-09-22,2023-09-23,308.760009765625,30,Site-396,low_vegetation
2023-09-23,2023-09-24,304.3900146484375,30,Site-396,low_vegetation
2023-09-25,2023-09-26,306.0400085449219,30,Site-396,low_vegetation
2023-09-27,2023-09-28,303.6600036621094,30,Site-396,low_vegetation
2023-09-29,2023-09-30,305.95001220703125,30,Site-396,low_vegetation
2023-09-30,2023-10-01,308.4599914550781,30,Site-396,low_vegetation
2023-10-02,2023-10-03,303.2900085449219,30,Site-396,low_vegetation
2023-10-04,2023-10-05,302.92999267578125,30,Site-396,low_vegetation
2023-10-06,2023-10-07,304.8299865722656,30,Site-396,low_vegetation
2023-10-07,2023-10-08,301.0,30,Site-396,low_vegetation
2023-10-08,2023-10-09,302.5299987792969,30,Site-396,low_vegetation
2023-10-09,2023-10-10,308.4800109863281,30,Site-396,low_vegetation
2023-10-11,2023-10-12,305.989990234375,30,Site-396,low_vegetation
2023-10-13,2023-10-14,305.1199951171875,30,Site-396,low_vegetation
2023-10-15,2023-10-16,301.6300048828125,30,Site-396,low_vegetation
2023-10-16,2023-10-17,302.8699951171875,30,Site-396,low_vegetation
2023-10-18,2023-10-19,307.5899963378906,30,Site-396,low_vegetation
2023-10-20,2023-10-21,298.25,30,Site-396,low_vegetation
2023-10-22,2023-10-23,304.0799865722656,30,Site-396,low_vegetation
2023-10-23,2023-10-24,301.7699890136719,30,Site-396,low_vegetation
2023-10-24,2023-10-25,301.32000732421875,30,Site-396,low_vegetation
2023-10-25,2023-10-26,302.1199951171875,30,Site-396,low_vegetation
2023-10-27,2023-10-28,298.9800109863281,30,Site-396,low_vegetation
2023-10-29,2023-10-30,302.8800048828125,30,Site-396,low_vegetation
2023-10-31,2023-11-01,301.1300048828125,30,Site-396,low_vegetation
2023-11-01,2023-11-02,304.6099853515625,30,Site-396,low_vegetation
2023-11-03,2023-11-04,301.3500061035156,30,Site-396,low_vegetation
2023-11-05,2023-11-06,302.489990234375,30,Site-396,low_vegetation
2023-11-07,2023-11-08,303.5899963378906,30,Site-396,low_vegetation
2023-11-08,2023-11-09,307.3900146484375,30,Site-396,low_vegetation
2023-11-09,2023-11-10,304.9800109863281,30,Site-396,low_vegetation
2023-11-10,2023-11-11,307.19000244140625,30,Site-396,low_vegetation
2023-11-12,2023-11-13,302.2799987792969,30,Site-396,low_vegetation
2023-11-14,2023-11-15,303.7799987792969,30,Site-396,low_vegetation
2023-11-16,2023-11-17,301.260009765625,30,Site-396,low_vegetation
2023-11-17,2023-11-18,297.69000244140625,30,Site-396,low_vegetation
2023-11-19,2023-11-20,300.6600036621094,30,Site-396,low_vegetation
2023-11-21,2023-11-22,305.1199951171875,30,Site-396,low_vegetation
2023-11-23,2023-11-24,304.57000732421875,30,Site-396,low_vegetation
2023-11-24,2023-11-25,304.1300048828125,30,Site-396,low_vegetation
2023-11-25,2023-11-26,301.4599914550781,30,Site-396,low_vegetation
2023-11-26,2023-11-27,307.67999267578125,30,Site-396,low_vegetation
2023-11-28,2023-11-29,304.739990234375,30,Site-396,low_vegetation
2023-11-30,2023-12-01,306.2200012207031,30,Site-396,low_vegetation
2023-12-02,2023-12-03,303.4599914550781,30,Site-396,low_vegetation
2023-12-03,2023-12-04,305.32000732421875,30,Site-396,low_vegetation
2023-12-05,2023-12-06,305.5,30,Site-396,low_vegetation
2023-12-07,2023-12-08,304.239990234375,30,Site-396,low_vegetation
2023-12-09,2023-12-10,305.8699951171875,30,Site-396,low_vegetation
2023-12-10,2023-12-11,307.1199951171875,30,Site-396,low_vegetation
2023-12-11,2023-12-12,305.7900085449219,30,Site-396,low_vegetation
2023-12-12,2023-12-13,311.0400085449219,30,Site-396,low_vegetation
2023-12-14,2023-12-15,311.1300048828125,30,Site-396,low_vegetation
2023-12-16,2023-12-17,305.8299865722656,30,Site-396,low_vegetation
2023-12-18,2023-12-19,307.8999938964844,30,Site-396,low_vegetation
2023-12-19,2023-12-20,310.19000244140625,30,Site-396,low_vegetation
2023-12-21,2023-12-22,310.19000244140625,30,Site-396,low_vegetation
2023-12-23,2023-12-24,308.5599975585937,30,Site-396,low_vegetation
2023-12-25,2023-12-26,305.7900085449219,30,Site-396,low_vegetation
2023-12-26,2023-12-27,303.7799987792969,30,Site-396,low_vegetation
2023-12-27,2023-12-28,302.1400146484375,30,Site-396,low_vegetation
2023-12-28,2023-12-29,305.1600036621094,30,Site-396,low_vegetation
2023-12-30,2023-12-31,307.92999267578125,30,Site-396,low_vegetation
2023-04-02,2023-04-03,317.4200134277344,30,Site-397,low_vegetation
2023-04-04,2023-04-05,315.1099853515625,30,Site-397,low_vegetation
2023-04-06,2023-04-07,311.79998779296875,30,Site-397,low_vegetation
2023-04-07,2023-04-08,310.8599853515625,30,Site-397,low_vegetation
2023-04-09,2023-04-10,315.42999267578125,30,Site-397,low_vegetation
2023-04-11,2023-04-12,313.8399963378906,30,Site-397,low_vegetation
2023-04-13,2023-04-14,314.29998779296875,30,Site-397,low_vegetation
2023-04-14,2023-04-15,306.5899963378906,30,Site-397,low_vegetation
2023-04-15,2023-04-16,314.7099914550781,30,Site-397,low_vegetation
2023-04-16,2023-04-17,313.3699951171875,30,Site-397,low_vegetation
2023-04-18,2023-04-19,311.8599853515625,30,Site-397,low_vegetation
2023-04-20,2023-04-21,312.3599853515625,30,Site-397,low_vegetation
2023-04-22,2023-04-23,308.3500061035156,30,Site-397,low_vegetation
2023-04-23,2023-04-24,312.1499938964844,30,Site-397,low_vegetation
2023-04-25,2023-04-26,312.5199890136719,30,Site-397,low_vegetation
2023-04-27,2023-04-28,314.32000732421875,30,Site-397,low_vegetation
2023-04-29,2023-04-30,310.2300109863281,30,Site-397,low_vegetation
2023-04-30,2023-05-01,307.67999267578125,30,Site-397,low_vegetation
2023-05-01,2023-05-02,308.7099914550781,30,Site-397,low_vegetation
2023-05-02,2023-05-03,315.2699890136719,30,Site-397,low_vegetation
2023-05-04,2023-05-05,317.1199951171875,30,Site-397,low_vegetation
2023-05-06,2023-05-07,313.9700012207031,30,Site-397,low_vegetation
2023-05-08,2023-05-09,314.67999267578125,30,Site-397,low_vegetation
2023-05-09,2023-05-10,316.4100036621094,30,Site-397,low_vegetation
2023-05-11,2023-05-12,310.29998779296875,30,Site-397,low_vegetation
2023-05-13,2023-05-14,314.07000732421875,30,Site-397,low_vegetation
2023-05-15,2023-05-16,303.0299987792969,30,Site-397,low_vegetation
2023-05-16,2023-05-17,304.9800109863281,30,Site-397,low_vegetation
2023-05-17,2023-05-18,312.8399963378906,30,Site-397,low_vegetation
2023-05-18,2023-05-19,314.3900146484375,30,Site-397,low_vegetation
2023-05-20,2023-05-21,310.2300109863281,30,Site-397,low_vegetation
2023-05-22,2023-05-23,307.3500061035156,30,Site-397,low_vegetation
2023-05-24,2023-05-25,307.8299865722656,30,Site-397,low_vegetation
2023-05-25,2023-05-26,308.5799865722656,30,Site-397,low_vegetation
2023-05-27,2023-05-28,310.8900146484375,30,Site-397,low_vegetation
2023-05-29,2023-05-30,305.2200012207031,30,Site-397,low_vegetation
2023-05-31,2023-06-01,306.3500061035156,30,Site-397,low_vegetation
2023-06-01,2023-06-02,308.9800109863281,30,Site-397,low_vegetation
2023-06-02,2023-06-03,306.1199951171875,30,Site-397,low_vegetation
2023-06-03,2023-06-04,306.6400146484375,30,Site-397,low_vegetation
2023-06-05,2023-06-06,308.20001220703125,30,Site-397,low_vegetation
2023-06-07,2023-06-08,303.4599914550781,30,Site-397,low_vegetation
2023-06-09,2023-06-10,307.8900146484375,30,Site-397,low_vegetation
2023-06-10,2023-06-11,309.70001220703125,30,Site-397,low_vegetation
2023-06-12,2023-06-13,313.4100036621094,30,Site-397,low_vegetation
2023-06-14,2023-06-15,303.9200134277344,30,Site-397,low_vegetation
2023-06-16,2023-06-17,305.2300109863281,30,Site-397,low_vegetation
2023-06-17,2023-06-18,308.739990234375,30,Site-397,low_vegetation
2023-06-18,2023-06-19,307.5,30,Site-397,low_vegetation
2023-06-19,2023-06-20,308.67999267578125,30,Site-397,low_vegetation
2023-06-21,2023-06-22,301.5299987792969,30,Site-397,low_vegetation
2023-06-23,2023-06-24,307.1000061035156,30,Site-397,low_vegetation
2023-06-25,2023-06-26,301.4599914550781,30,Site-397,low_vegetation
2023-06-26,2023-06-27,303.8599853515625,30,Site-397,low_vegetation
2023-06-28,2023-06-29,309.3999938964844,30,Site-397,low_vegetation
2023-06-30,2023-07-01,309.25,30,Site-397,low_vegetation
2023-07-02,2023-07-03,300.8099975585937,30,Site-397,low_vegetation
2023-07-03,2023-07-04,304.4200134277344,30,Site-397,low_vegetation
2023-07-04,2023-07-05,306.1199951171875,30,Site-397,low_vegetation
2023-07-05,2023-07-06,304.510009765625,30,Site-397,low_vegetation
2023-07-07,2023-07-08,304.7900085449219,30,Site-397,low_vegetation
2023-07-09,2023-07-10,305.239990234375,30,Site-397,low_vegetation
2023-07-11,2023-07-12,305.7200012207031,30,Site-397,low_vegetation
2023-07-12,2023-07-13,307.8299865722656,30,Site-397,low_vegetation
